dateTime,priceFr,priceBe,genForecast,systemLoad,weekDay
12/8/2015 4:00,24.62,24.62,59802,51360,1
12/8/2015 5:00,26.79,26.79,60467,52240,1
12/8/2015 6:00,30.74,30.74,65551,56280,1
12/8/2015 7:00,47.18,48.78,71439,64314,1
12/8/2015 8:00,47.52,47.52,72582,68950,1
12/8/2015 9:00,43.75,43.75,72171,68178,1
12/8/2015 10:00,38.35,38.35,71065,68062,1
12/8/2015 11:00,37.19,40.21,70830,67997,1
12/8/2015 12:00,34.45,37.84,70134,68387,1
12/8/2015 13:00,34.1,34.1,70419,68289,1
12/8/2015 14:00,39.07,39.07,70439,65752,1
12/8/2015 15:00,41.9,41.9,70469,63862,1
12/8/2015 16:00,43.78,43.78,72156,63482,1
12/8/2015 17:00,49.02,52.52,74072,65194,1
12/8/2015 18:00,54.64,54.64,76968,68971,1
12/8/2015 19:00,51.86,51.86,77643,71584,1
12/8/2015 20:00,42.99,45.01,73331,68170,1
12/8/2015 21:00,54.83,54.83,69016,63483,1
12/8/2015 22:00,30.65,31.31,66543,60191,1
12/8/2015 23:00,35.05,45.52,66414,63865,1
12/9/2015 0:00,25.57,25.57,65381,61495,2
12/9/2015 1:00,36.25,35.34,63397,56670,2
12/9/2015 2:00,27.98,27.75,62386,56833,2
12/9/2015 3:00,38.42,37.34,61473,53556,2
12/9/2015 4:00,35.38,34.72,62495,51972,2
12/9/2015 5:00,36.65,35.94,65042,52945,2
12/9/2015 6:00,46.58,45,67949,57293,2
12/9/2015 7:00,63.29,63.29,72483,65327,2
12/9/2015 8:00,65.69,65.69,74405,70128,2
12/9/2015 9:00,65.98,64.63,74638,69589,2
12/9/2015 10:00,67.09,67.09,74519,69893,2
12/9/2015 11:00,53.66,53.66,74809,69655,2
12/9/2015 12:00,47.5,47.44,74344,70064,2
12/9/2015 13:00,47.92,47.92,73444,70007,2
12/9/2015 14:00,49.05,49.05,71965,67162,2
12/9/2015 15:00,60.36,60.36,70793,65390,2
12/9/2015 16:00,64.92,65,71401,64997,2
12/9/2015 17:00,69.18,69.18,73538,66577,2
12/9/2015 18:00,73.54,75.17,76779,72132,2
12/9/2015 19:00,69.99,70.19,78144,75015,2
12/9/2015 20:00,56.64,57.6,75220,71607,2
12/9/2015 21:00,41.47,42.01,73045,66923,2
12/9/2015 22:00,43.87,42.61,71684,63314,2
12/9/2015 23:00,46.72,45,72204,67182,2
12/10/2015 0:00,41.85,39.21,69519,65081,3
12/10/2015 1:00,42.75,39.43,67998,60382,3
12/10/2015 2:00,41.69,38.33,67471,60378,3
12/10/2015 3:00,33.36,31.11,65186,57078,3
12/10/2015 4:00,29.6,29.6,64010,55500,3
12/10/2015 5:00,37.82,36.59,65908,56567,3
12/10/2015 6:00,47.93,47.57,70497,60971,3
12/10/2015 7:00,55.03,55.7,76596,69759,3
12/10/2015 8:00,56.56,56.26,78253,74694,3
12/10/2015 9:00,55.31,55.5,78408,73508,3
12/10/2015 10:00,53.3,54.19,78013,73269,3
12/10/2015 11:00,56.55,57.59,76544,72517,3
12/10/2015 12:00,58.09,57.79,75171,72532,3
12/10/2015 13:00,53.96,54.04,74343,71547,3
12/10/2015 14:00,49.56,48.75,72866,68281,3
12/10/2015 15:00,49.33,49.07,72179,66013,3
12/10/2015 16:00,49.49,49.6,73053,65592,3
12/10/2015 17:00,61.22,64.78,76258,67914,3
12/10/2015 18:00,73.1,72.56,78836,73532,3
12/10/2015 19:00,61.91,61.44,79805,76322,3
12/10/2015 20:00,56.46,56.25,77284,72770,3
12/10/2015 21:00,48.95,50.15,73444,68426,3
12/10/2015 22:00,48.93,46.27,72633,64573,3
12/10/2015 23:00,48.62,45,73057,68293,3
12/11/2015 0:00,45.47,42.06,69972,65939,4
12/11/2015 1:00,42.5,39.27,67143,61741,4
12/11/2015 2:00,40.17,36.89,66804,61730,4
12/11/2015 3:00,37.21,34.33,64330,58179,4
12/11/2015 4:00,33.97,31.92,63075,56382,4
12/11/2015 5:00,37.16,35.07,64502,57346,4
12/11/2015 6:00,45.39,44.99,69848,61568,4
12/11/2015 7:00,55.44,53.16,75463,69807,4
12/11/2015 8:00,60.59,57.89,77771,74973,4
12/11/2015 9:00,58.66,58.76,77471,73744,4
12/11/2015 10:00,53.31,54.5,76768,73051,4
12/11/2015 11:00,51.06,52.52,76118,72329,4
12/11/2015 12:00,48.53,51.06,75013,72268,4
12/11/2015 13:00,44.95,46.89,73511,71983,4
12/11/2015 14:00,43.61,44.57,71715,68511,4
12/11/2015 15:00,42.63,43.06,70294,66213,4
12/11/2015 16:00,43.04,43.58,70911,65500,4
12/11/2015 17:00,48.5,56.12,73085,66708,4
12/11/2015 18:00,52.78,52.89,76816,71181,4
12/11/2015 19:00,53.64,51.63,77676,72954,4
12/11/2015 20:00,46.35,46.01,74510,69452,4
12/11/2015 21:00,41.59,40.88,70975,65677,4
12/11/2015 22:00,44.72,44.89,70142,62367,4
12/11/2015 23:00,46.47,47.84,71980,66534,4
12/12/2015 0:00,37.42,48.33,65613,64271,5
12/12/2015 1:00,41.84,44.61,62831,58606,5
12/12/2015 2:00,42.69,43,62459,58564,5
12/12/2015 3:00,36.49,37.09,60750,54480,5
12/12/2015 4:00,33.52,33.18,60322,52667,5
12/12/2015 5:00,34.65,37.03,60804,52196,5
12/12/2015 6:00,42.19,45.4,62982,54419,5
12/12/2015 7:00,47.98,49.36,66542,57728,5
12/12/2015 8:00,48.71,47.27,67918,61170,5
12/12/2015 9:00,48.87,49.5,69074,62517,5
12/12/2015 10:00,40.42,50.12,68311,63783,5
12/12/2015 11:00,41.07,50.04,67241,63030,5
12/12/2015 12:00,41.13,50,67291,63656,5
12/12/2015 13:00,38.37,46.13,66538,64580,5
12/12/2015 14:00,30.7,32.38,63325,59959,5
12/12/2015 15:00,30.06,30.06,62721,57694,5
12/12/2015 16:00,33.78,33.78,63309,57187,5
12/12/2015 17:00,40,40,67183,58488,5
12/12/2015 18:00,42.96,42.96,69402,63448,5
12/12/2015 19:00,41,41,69262,65651,5
12/12/2015 20:00,35.22,35.22,66154,63575,5
12/12/2015 21:00,31.06,29.94,63337,60880,5
12/12/2015 22:00,33.83,30,63001,58522,5
12/12/2015 23:00,37.7,30,65594,63179,5
12/13/2015 0:00,32.12,33.61,61418,62083,6
12/13/2015 1:00,32.91,32.91,59113,57783,6
12/13/2015 2:00,32,32,57646,57561,6
12/13/2015 3:00,24.5,24.5,56945,53498,6
12/13/2015 4:00,27.68,27.68,56547,51319,6
12/13/2015 5:00,32.28,32.28,56434,50647,6
12/13/2015 6:00,30.99,30.99,57264,51972,6
12/13/2015 7:00,32.88,32.88,59036,53758,6
12/13/2015 8:00,34.49,35,60503,56686,6
12/13/2015 9:00,38.35,31.85,62008,57921,6
12/13/2015 10:00,39.34,40.82,64158,60351,6
12/13/2015 11:00,42.15,45.47,65121,61306,6
12/13/2015 12:00,45.4,57.89,65818,62986,6
12/13/2015 13:00,42.13,52.44,65384,63954,6
12/13/2015 14:00,32.95,32.95,63096,58561,6
12/13/2015 15:00,34.26,34.26,62646,56046,6
12/13/2015 16:00,36.78,36.78,63366,55461,6
12/13/2015 17:00,44.2,44.2,66833,57680,6
12/13/2015 18:00,49.88,49.88,70656,63521,6
12/13/2015 19:00,49.12,49.12,71769,66965,6
12/13/2015 20:00,44.5,44.5,69860,65700,6
12/13/2015 21:00,37.93,37.93,67634,63136,6
12/13/2015 22:00,42.17,43,67665,60252,6
12/13/2015 23:00,39.2,44.39,68083,64309,6
12/14/2015 0:00,36.56,32.44,64857,62828,0
12/14/2015 1:00,31.49,31.49,62147,58816,0
12/14/2015 2:00,29.5,29.5,61835,59149,0
12/14/2015 3:00,27.84,27.84,60922,55705,0
12/14/2015 4:00,27.45,27.45,60724,53992,0
12/14/2015 5:00,29.65,29.65,63343,55414,0
12/14/2015 6:00,41.26,41.26,69746,60065,0
12/14/2015 7:00,53.46,53.46,76070,68382,0
12/14/2015 8:00,56.7,56.7,78211,73672,0
12/14/2015 9:00,60.47,59.03,77813,72885,0
12/14/2015 10:00,61.42,59.27,77267,72878,0
12/14/2015 11:00,58.88,56.76,76864,72251,0
12/14/2015 12:00,56.12,54.02,76533,72674,0
12/14/2015 13:00,52.09,51.4,75850,72394,0
12/14/2015 14:00,50.87,50.37,74546,69784,0
12/14/2015 15:00,50.04,50.04,74195,67779,0
12/14/2015 16:00,50.97,50.97,74487,67730,0
12/14/2015 17:00,63.27,63.27,77405,69507,0
12/14/2015 18:00,69.81,67.28,79408,73806,0
12/14/2015 19:00,63.74,61.3,79372,76259,0
12/14/2015 20:00,54.64,52.51,76671,72145,0
12/14/2015 21:00,42.97,41.68,72959,67419,0
12/14/2015 22:00,46.92,45.09,71701,63535,0
12/14/2015 23:00,47.13,45.67,71811,67131,0
12/15/2015 0:00,40.08,40.08,69329,64755,1
12/15/2015 1:00,39.01,39.01,66750,60069,1
12/15/2015 2:00,35.5,35.5,65299,59972,1
12/15/2015 3:00,31,31,63604,56380,1
12/15/2015 4:00,29.11,29.11,62943,54537,1
12/15/2015 5:00,33.8,33.8,64021,55685,1
12/15/2015 6:00,40.59,40.59,69435,59642,1
12/15/2015 7:00,49.99,49.99,75961,67524,1
12/15/2015 8:00,55.03,55.03,78691,72617,1
12/15/2015 9:00,54.97,54.97,78697,71424,1
12/15/2015 10:00,53.58,53.58,77833,71143,1
12/15/2015 11:00,52.81,52.81,77363,71009,1
12/15/2015 12:00,51.96,51.96,77085,71591,1
12/15/2015 13:00,51.71,51.71,76839,71294,1
12/15/2015 14:00,49.6,49.6,75423,68585,1
12/15/2015 15:00,50.04,50.04,74907,66695,1
12/15/2015 16:00,50.96,50.96,75050,66382,1
12/15/2015 17:00,55.25,55.25,78694,68056,1
12/15/2015 18:00,53.43,53.43,78989,71436,1
12/15/2015 19:00,47.98,47.98,78461,73669,1
12/15/2015 20:00,41.84,41.8,73548,70271,1
12/15/2015 21:00,34.51,34.51,69568,65585,1
12/15/2015 22:00,37.49,37.49,68757,61752,1
12/15/2015 23:00,36.57,35.75,69130,65233,1
12/16/2015 0:00,30.81,30.81,64638,62622,2
12/16/2015 1:00,29.18,29.18,61506,57364,2
12/16/2015 2:00,28.38,28.38,61285,57262,2
12/16/2015 3:00,27.05,27.05,61169,53790,2
12/16/2015 4:00,27.38,27.38,61071,51843,2
12/16/2015 5:00,28.08,28.08,61437,52740,2
12/16/2015 6:00,39.74,38.96,66924,56868,2
12/16/2015 7:00,45.64,45.64,72723,64617,2
12/16/2015 8:00,45.44,45.44,75823,69359,2
12/16/2015 9:00,44.39,44.39,75607,68397,2
12/16/2015 10:00,42.44,42.44,74951,68087,2
12/16/2015 11:00,44,44,74988,67522,2
12/16/2015 12:00,42.32,42.32,74595,67749,2
12/16/2015 13:00,43.01,43.01,73746,67837,2
12/16/2015 14:00,40.2,40.2,72547,64827,2
12/16/2015 15:00,41.37,41.37,72048,62991,2
12/16/2015 16:00,41.67,41.67,72452,62715,2
12/16/2015 17:00,45.47,45.47,74610,63517,2
12/16/2015 18:00,43.23,43.23,76047,67352,2
12/16/2015 19:00,42.25,41.89,76619,69738,2
12/16/2015 20:00,39.27,38.62,72583,66614,2
12/16/2015 21:00,34.67,34.17,68450,62007,2
12/16/2015 22:00,33.79,33.74,66495,58618,2
12/16/2015 23:00,41.15,39.23,67197,62108,2
12/17/2015 0:00,23.1,23.1,63326,59885,3
12/17/2015 1:00,22.42,22.42,60563,55022,3
12/17/2015 2:00,21.25,21.25,59723,55009,3
12/17/2015 3:00,19.55,19.55,57825,51610,3
12/17/2015 4:00,20.24,20.24,58400,49791,3
12/17/2015 5:00,23.45,23.45,59775,50553,3
12/17/2015 6:00,31.21,31.21,64428,55083,3
12/17/2015 7:00,40.56,40.49,71117,62810,3
12/17/2015 8:00,41.4,41.4,74086,67747,3
12/17/2015 9:00,41.38,41.38,73795,66221,3
12/17/2015 10:00,40.02,40.02,73158,65811,3
12/17/2015 11:00,40.87,40.87,72045,64906,3
12/17/2015 12:00,36.21,36.21,71095,65073,3
12/17/2015 13:00,35.34,35.34,70537,64792,3
12/17/2015 14:00,34.74,34.74,70421,61861,3
12/17/2015 15:00,35.2,35.2,70774,60050,3
12/17/2015 16:00,39.19,39.19,70760,59959,3
12/17/2015 17:00,41.4,41.4,73009,61771,3
12/17/2015 18:00,40.01,40.01,74895,65732,3
12/17/2015 19:00,39.13,39.03,74200,68591,3
12/17/2015 20:00,37.28,36.73,70406,65569,3
12/17/2015 21:00,30.14,32.23,67282,60964,3
12/17/2015 22:00,34.31,34.03,66073,57678,3
12/17/2015 23:00,35.79,34.76,66464,61306,3
12/18/2015 0:00,28.77,31.09,62146,58801,4
12/18/2015 1:00,27.15,26.98,59144,54089,4
12/18/2015 2:00,25.86,25.72,58256,54060,4
12/18/2015 3:00,21.88,21.88,57005,50556,4
12/18/2015 4:00,22.58,22.58,57714,48656,4
12/18/2015 5:00,27.9,27.72,58306,49358,4
12/18/2015 6:00,36.27,35.75,64008,53729,4
12/18/2015 7:00,43.01,42.12,70767,60931,4
12/18/2015 8:00,40.78,40.2,73347,66074,4
12/18/2015 9:00,40.2,40.2,73035,65016,4
12/18/2015 10:00,40.2,40.2,72719,65071,4
12/18/2015 11:00,38.01,38.01,72817,64845,4
12/18/2015 12:00,40.44,40,71417,65548,4
12/18/2015 13:00,38.23,38.23,71494,65588,4
12/18/2015 14:00,34.95,34.95,70210,62537,4
12/18/2015 15:00,34.64,34.64,69869,60508,4
12/18/2015 16:00,39.03,39.03,70633,59965,4
12/18/2015 17:00,42,42,72285,61403,4
12/18/2015 18:00,42.11,42.11,73822,65367,4
12/18/2015 19:00,42.43,41.99,73467,67298,4
12/18/2015 20:00,35.5,35.67,70640,64455,4
12/18/2015 21:00,30.32,30.32,67412,60408,4
12/18/2015 22:00,31.18,31.66,66322,57435,4
12/18/2015 23:00,38.64,37.75,66904,61338,4
12/19/2015 0:00,29.25,33.11,61073,59082,5
12/19/2015 1:00,26.37,29.64,57880,53647,5
12/19/2015 2:00,23.29,23.29,56002,53257,5
12/19/2015 3:00,22.18,23.34,53885,49249,5
12/19/2015 4:00,19.62,19.62,53471,47135,5
12/19/2015 5:00,19,19.04,53080,46494,5
12/19/2015 6:00,21.9,21.93,54493,48507,5
12/19/2015 7:00,26.64,28.42,56556,50676,5
12/19/2015 8:00,30.58,30.93,59057,53646,5
12/19/2015 9:00,36.42,38.83,60118,54443,5
12/19/2015 10:00,35.57,38.77,59952,55753,5
12/19/2015 11:00,34.48,37.4,59689,54827,5
12/19/2015 12:00,34.53,37.23,59551,55809,5
12/19/2015 13:00,30.8,32.41,58833,56955,5
12/19/2015 14:00,29.57,29.89,57792,52557,5
12/19/2015 15:00,31.21,31.21,57003,50242,5
12/19/2015 16:00,33.01,33.01,58389,49792,5
12/19/2015 17:00,39.37,39.37,60487,51658,5
12/19/2015 18:00,38.76,38.99,63581,56243,5
12/19/2015 19:00,32.14,32.72,62527,58469,5
12/19/2015 20:00,28.81,29.45,60380,56759,5
12/19/2015 21:00,24.59,25.36,57932,53935,5
12/19/2015 22:00,28.82,29.32,57343,51817,5
12/19/2015 23:00,27.34,28.27,58883,56357,5
12/20/2015 0:00,20.27,19.94,54909,55076,6
12/20/2015 1:00,15.96,15.96,51581,50462,6
12/20/2015 2:00,14.29,14.29,49813,50185,6
12/20/2015 3:00,11.36,11.36,49013,46313,6
12/20/2015 4:00,12.51,12.51,47267,43837,6
12/20/2015 5:00,7.75,7.75,49394,42986,6
12/20/2015 6:00,9.77,9.77,49879,43981,6
12/20/2015 7:00,11.21,11.21,50074,45119,6
12/20/2015 8:00,16.18,16.18,49952,47476,6
12/20/2015 9:00,17.62,19.07,53831,48148,6
12/20/2015 10:00,18.41,19.98,53781,50368,6
12/20/2015 11:00,19.77,20.95,54420,51157,6
12/20/2015 12:00,19.84,21.84,54987,52959,6
12/20/2015 13:00,21.41,22.64,54955,54497,6
12/20/2015 14:00,19.01,20.64,52655,49454,6
12/20/2015 15:00,17.64,18.88,54743,46987,6
12/20/2015 16:00,24.57,25.33,55752,46588,6
12/20/2015 17:00,30.67,33.54,58479,48948,6
12/20/2015 18:00,34.53,37.84,60920,54580,6
12/20/2015 19:00,35.23,37.51,62081,57707,6
12/20/2015 20:00,32.95,33.42,60965,56730,6
12/20/2015 21:00,24.8,25.54,58646,54160,6
12/20/2015 22:00,29.17,29.78,58085,51525,6
12/20/2015 23:00,29.43,30.1,58935,55509,6
12/21/2015 0:00,22.15,23,57011,53967,0
12/21/2015 1:00,17.83,19.72,53420,49549,0
12/21/2015 2:00,18.54,19.75,51721,49331,0
12/21/2015 3:00,12.68,12.81,50934,46179,0
12/21/2015 4:00,13.39,13.39,50797,44298,0
12/21/2015 5:00,17.6,17.6,51553,45090,0
12/21/2015 6:00,27.4,27.4,57238,48510,0
12/21/2015 7:00,41.52,40.87,63317,53727,0
12/21/2015 8:00,44.38,44.38,67107,58338,0
12/21/2015 9:00,44.89,44.89,67494,59645,0
12/21/2015 10:00,41.31,41.3,67661,60744,0
12/21/2015 11:00,40.35,40.35,67191,60675,0
12/21/2015 12:00,36.5,37.96,65755,61848,0
12/21/2015 13:00,38.74,38.08,65621,62946,0
12/21/2015 14:00,31.27,32.73,63628,60342,0
12/21/2015 15:00,30.34,30.87,63206,57522,0
12/21/2015 16:00,35.33,39.74,63365,57187,0
12/21/2015 17:00,40.87,47.08,65563,59081,0
12/21/2015 18:00,41.36,47.44,67476,63382,0
12/21/2015 19:00,39.69,47.3,67834,65611,0
12/21/2015 20:00,36.36,47.3,65208,62442,0
12/21/2015 21:00,32.43,35.58,62779,58067,0
12/21/2015 22:00,38.17,38.17,62170,55023,0
12/21/2015 23:00,36.36,36.36,63138,58900,0
12/22/2015 0:00,33.25,33.25,59912,56684,1
12/22/2015 1:00,23.71,23.71,57361,52280,1
12/22/2015 2:00,19.1,29.61,55902,51872,1
12/22/2015 3:00,6.4,8.71,52988,48542,1
12/22/2015 4:00,7.91,7.95,52797,46544,1
12/22/2015 5:00,12.45,12.46,53923,47334,1
12/22/2015 6:00,22.33,22.33,57025,50050,1
12/22/2015 7:00,41.61,40.86,62495,54642,1
12/22/2015 8:00,39.26,38.92,66598,59204,1
12/22/2015 9:00,41.3,41.13,66559,60023,1
12/22/2015 10:00,38.93,38.45,66616,60559,1
12/22/2015 11:00,35.78,38.2,66545,60846,1
12/22/2015 12:00,33.56,40.33,64873,61487,1
12/22/2015 13:00,36.21,39.94,65072,62383,1
12/22/2015 14:00,33.09,37.05,63707,59345,1
12/22/2015 15:00,30.94,33.4,62817,57238,1
12/22/2015 16:00,32.84,34.98,63245,55616,1
12/22/2015 17:00,38.67,41.38,65657,56264,1
12/22/2015 18:00,39.52,41.66,68253,59519,1
12/22/2015 19:00,41.04,40.98,69684,61452,1
12/22/2015 20:00,34.03,33.1,65539,59709,1
12/22/2015 21:00,29.79,34.82,62258,55863,1
12/22/2015 22:00,31.11,39.99,61343,52707,1
12/22/2015 23:00,22.19,28.32,60359,56892,1
12/23/2015 0:00,16.64,15.52,54622,55275,2
12/23/2015 1:00,12.04,11.34,50624,50387,2
12/23/2015 2:00,10.65,9.34,50139,49951,2
12/23/2015 3:00,1.96,2.49,46882,46658,2
12/23/2015 4:00,2.94,3.45,46916,44779,2
12/23/2015 5:00,13.62,14.05,48551,45265,2
12/23/2015 6:00,25.71,28.2,56401,47872,2
12/23/2015 7:00,34.26,32.5,61786,53707,2
12/23/2015 8:00,41.62,39.84,66220,58467,2
12/23/2015 9:00,33.89,35.08,66409,58479,2
12/23/2015 10:00,40.68,38.67,66530,58863,2
12/23/2015 11:00,40.66,43.57,66060,58679,2
12/23/2015 12:00,40.9,39.39,65941,58664,2
12/23/2015 13:00,40.97,39.47,65648,59407,2
12/23/2015 14:00,39.01,38.04,64690,57249,2
12/23/2015 15:00,37.56,38.26,63897,55498,2
12/23/2015 16:00,31.18,33.08,65634,54852,2
12/23/2015 17:00,40.18,40.93,68973,57017,2
12/23/2015 18:00,43.9,45.48,70880,61183,2
12/23/2015 19:00,44.95,44.37,71296,63283,2
12/23/2015 20:00,34.1,34.1,68044,61376,2
12/23/2015 21:00,35.11,35.01,64102,57332,2
12/23/2015 22:00,30.54,30.54,62049,54412,2
12/23/2015 23:00,28.83,29.27,61526,58409,2
12/24/2015 0:00,25.94,25.94,58799,56557,3
12/24/2015 1:00,20.2,20.2,53858,49191,3
12/24/2015 2:00,17.27,17.27,52700,48914,3
12/24/2015 3:00,15.28,15.28,49884,44982,3
12/24/2015 4:00,10.52,10.52,50587,43051,3
12/24/2015 5:00,10.5,10.5,51137,42355,3
12/24/2015 6:00,14.53,14.53,52021,45356,3
12/24/2015 7:00,25.27,25.97,56245,47749,3
12/24/2015 8:00,30.27,31.06,59238,49095,3
12/24/2015 9:00,29.99,31.25,60960,51461,3
12/24/2015 10:00,30.52,31.7,60276,53175,3
12/24/2015 11:00,25.92,26.8,58763,52970,3
12/24/2015 12:00,24.35,25.22,58051,53272,3
12/24/2015 13:00,20.46,22.02,57506,54229,3
12/24/2015 14:00,19.2,21.37,56927,49696,3
12/24/2015 15:00,19.08,21.11,55376,47833,3
12/24/2015 16:00,20.7,22.1,56259,46741,3
12/24/2015 17:00,25.59,26.24,58013,48445,3
12/24/2015 18:00,26.37,32.55,60088,50674,3
12/24/2015 19:00,25.39,35.32,59948,50095,3
12/24/2015 20:00,21.96,30.94,57887,48140,3
12/24/2015 21:00,20.5,30.79,56375,46132,3
12/24/2015 22:00,30.19,30.89,58087,45907,3
12/24/2015 23:00,31,32.76,60635,51290,3
12/25/2015 0:00,19.95,21.63,54608,51331,4
12/25/2015 1:00,19.66,22.08,51915,51282,4
12/25/2015 2:00,12.61,15.27,50385,51508,4
12/25/2015 3:00,4.77,5.73,46868,47969,4
12/25/2015 4:00,6.26,6.56,44184,45539,4
12/25/2015 5:00,12.24,12.25,43960,44120,4
12/25/2015 6:00,8.51,8.51,44194,45429,4
12/25/2015 7:00,13.73,15.86,46599,45319,4
12/25/2015 8:00,14.13,15.1,46801,45761,4
12/25/2015 9:00,18.59,20.57,50234,46022,4
12/25/2015 10:00,18.03,20.24,51208,47761,4
12/25/2015 11:00,18.04,20.59,51491,48839,4
12/25/2015 12:00,17.72,20.66,51161,50141,4
12/25/2015 13:00,16.08,18.63,51011,51233,4
12/25/2015 14:00,15.58,17.71,49974,45813,4
12/25/2015 15:00,16.01,17.7,49585,41702,4
12/25/2015 16:00,19.3,20.05,51239,43044,4
12/25/2015 17:00,25.06,25.99,56249,45387,4
12/25/2015 18:00,29.94,30.57,59624,50265,4
12/25/2015 19:00,29.35,29.43,60562,52188,4
12/25/2015 20:00,27.6,27.6,60067,52074,4
12/25/2015 21:00,24.92,24.92,58579,50575,4
12/25/2015 22:00,26,26,58746,50611,4
12/25/2015 23:00,23.73,23.73,57157,55015,4
12/26/2015 0:00,12.22,18.38,49932,53629,5
12/26/2015 1:00,11.5,11.5,46573,49319,5
12/26/2015 2:00,6.96,6.96,47032,49399,5
12/26/2015 3:00,1.23,1.28,44936,45771,5
12/26/2015 4:00,0.28,1.14,42546,44302,5
12/26/2015 5:00,5.29,5.32,42886,44083,5
12/26/2015 6:00,9.06,9.12,44606,45848,5
12/26/2015 7:00,7.31,7.32,44922,46598,5
12/26/2015 8:00,11.48,12.24,48017,48537,5
12/26/2015 9:00,14.77,16.34,50856,48904,5
12/26/2015 10:00,16.9,18.95,52340,50270,5
12/26/2015 11:00,18.57,21.68,52739,51038,5
12/26/2015 12:00,19.56,30.39,53349,51833,5
12/26/2015 13:00,17.11,21.88,52324,53325,5
12/26/2015 14:00,17.85,23.81,51446,49009,5
12/26/2015 15:00,15.08,16.83,51208,46359,5
12/26/2015 16:00,18.07,20,51784,46230,5
12/26/2015 17:00,22.11,24.62,54960,47658,5
12/26/2015 18:00,26.85,33.55,59288,53560,5
12/26/2015 19:00,23.97,28.97,60647,56064,5
12/26/2015 20:00,20.54,22.47,57519,55107,5
12/26/2015 21:00,17.04,18.32,56850,53098,5
12/26/2015 22:00,21.87,21.98,57165,51813,5
12/26/2015 23:00,22.16,22.56,57442,56256,5
12/27/2015 0:00,13.84,15.23,53404,56116,6
12/27/2015 1:00,12.28,13.99,50023,52163,6
12/27/2015 2:00,11.26,13.1,48238,51833,6
12/27/2015 3:00,9.78,11.01,45318,47804,6
12/27/2015 4:00,5.97,6.85,44082,45420,6
12/27/2015 5:00,3.48,3.93,44586,44379,6
12/27/2015 6:00,6.65,7.58,44221,45646,6
12/27/2015 7:00,7.49,7.69,44389,46693,6
12/27/2015 8:00,12.06,13.27,46934,49109,6
12/27/2015 9:00,14.3,16.6,49358,49723,6
12/27/2015 10:00,14.23,16.85,50676,51427,6
12/27/2015 11:00,14.14,16.22,50946,52395,6
12/27/2015 12:00,16.8,18.6,52009,53526,6
12/27/2015 13:00,13.96,16.29,51200,54764,6
12/27/2015 14:00,14.45,16.45,49804,49436,6
12/27/2015 15:00,16.79,17.95,50958,46779,6
12/27/2015 16:00,22.07,22.07,53563,46439,6
12/27/2015 17:00,31.55,31.55,56639,48817,6
12/27/2015 18:00,35.7,35.7,60163,56048,6
12/27/2015 19:00,35.71,35.71,62281,58931,6
12/27/2015 20:00,32.96,32.96,62121,58736,6
12/27/2015 21:00,31.83,31.83,60510,57049,6
12/27/2015 22:00,31.65,31.65,60654,55097,6
12/27/2015 23:00,27.47,27.47,61566,59016,6
12/28/2015 0:00,26.26,26.26,57076,57713,0
12/28/2015 1:00,20.35,20.35,54442,53499,0
12/28/2015 2:00,17.75,17.75,54295,53325,0
12/28/2015 3:00,16.01,16.01,52290,49734,0
12/28/2015 4:00,13.94,16.98,52014,47639,0
12/28/2015 5:00,22.05,22.05,53388,48061,0
12/28/2015 6:00,26,26,55813,50229,0
12/28/2015 7:00,34,34.98,60860,54363,0
12/28/2015 8:00,38.81,38.81,63885,58116,0
12/28/2015 9:00,41.4,41.4,65346,59069,0
12/28/2015 10:00,39.87,39.87,64175,60568,0
12/28/2015 11:00,36.04,36.04,63344,60643,0
12/28/2015 12:00,36,36,63145,61466,0
12/28/2015 13:00,33.4,33.4,62144,62528,0
12/28/2015 14:00,32.53,32.53,62020,59130,0
12/28/2015 15:00,33.15,33.15,61996,57202,0
12/28/2015 16:00,36.9,36.9,62334,56286,0
12/28/2015 17:00,42.98,42.98,65495,58248,0
12/28/2015 18:00,43.38,43.38,67543,63594,0
12/28/2015 19:00,35.91,35.91,66574,65976,0
12/28/2015 20:00,30.38,30.38,63037,63588,0
12/28/2015 21:00,27.6,27.6,60150,59915,0
12/28/2015 22:00,27.2,27.43,58913,57123,0
12/28/2015 23:00,25.76,27.35,59231,60929,0
12/29/2015 0:00,21.02,21.02,55650,58507,1
12/29/2015 1:00,18.05,18.7,53302,53482,1
12/29/2015 2:00,17.07,17.42,53198,53343,1
12/29/2015 3:00,14.06,14.16,52780,49828,1
12/29/2015 4:00,14.49,14.49,53170,47812,1
12/29/2015 5:00,18.74,19.81,52611,47953,1
12/29/2015 6:00,27.18,27.18,54886,49730,1
12/29/2015 7:00,27.95,27.95,58630,53572,1
12/29/2015 8:00,30.38,30.38,61546,57518,1
12/29/2015 9:00,39.13,39.13,62969,59171,1
12/29/2015 10:00,38.55,37.44,64111,61240,1
12/29/2015 11:00,42,40,64603,61987,1
12/29/2015 12:00,42.47,42.47,64731,63259,1
12/29/2015 13:00,39.56,39.56,64177,65102,1
12/29/2015 14:00,35.47,35.47,64805,61150,1
12/29/2015 15:00,36.02,36.02,65228,58643,1
12/29/2015 16:00,41.81,41.81,65631,57715,1
12/29/2015 17:00,52,52,68410,58987,1
12/29/2015 18:00,55.86,55.86,70554,63427,1
12/29/2015 19:00,49.98,49.98,68584,65690,1
